unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1692716400,2023-08-22 15:00:00,BTC/USD,25983,26014,25912,25929,74.66830637,1936074.51586773
1692712800,2023-08-22 14:00:00,BTC/USD,25992,26044,25949,25984,127.80833649,3320971.81535616
1692709200,2023-08-22 13:00:00,BTC/USD,26040,26051,25969,25995,146.22345417,3801078.69114915
1692705600,2023-08-22 12:00:00,BTC/USD,26043,26090,26040,26041,75.83860975,1974913.23649975
1692702000,2023-08-22 11:00:00,BTC/USD,26037,26059,26023,26047,8.51256713,221726.83603511003
1692698400,2023-08-22 10:00:00,BTC/USD,26042,26055,26020,26036,11.41307207,297150.74441452
1692694800,2023-08-22 09:00:00,BTC/USD,26053,26075,26030,26044,12.38017470,322429.2698868
1692691200,2023-08-22 08:00:00,BTC/USD,26097,26102,26045,26055,38.47124520,1002368.2936859999
1692687600,2023-08-22 07:00:00,BTC/USD,26057,26105,26053,26093,27.68816495,722467.2880403501
1692684000,2023-08-22 06:00:00,BTC/USD,26040,26080,26023,26057,37.87919120,987018.0850984
1692680400,2023-08-22 05:00:00,BTC/USD,26007,26040,25997,26038,18.48135789,481217.59673982003
1692676800,2023-08-22 04:00:00,BTC/USD,26049,26049,26000,26009,13.93263120,362373.80488079996
1692673200,2023-08-22 03:00:00,BTC/USD,26058,26066,26020,26050,12.67509082,330186.11586099997
1692669600,2023-08-22 02:00:00,BTC/USD,26042,26064,26036,26058,13.27924275,346030.5075795
1692666000,2023-08-22 01:00:00,BTC/USD,26097,26106,26040,26040,26.73919292,696288.5836368001
1692662400,2023-08-22 00:00:00,BTC/USD,26125,26137,26091,26097,15.68124891,409233.55280427
1692658800,2023-08-21 23:00:00,BTC/USD,26132,26149,26115,26125,37.54179824,980779.47902
1692655200,2023-08-21 22:00:00,BTC/USD,26192,26192,26130,26130,17.52256234,457864.5539442
1692651600,2023-08-21 21:00:00,BTC/USD,26113,26240,26080,26196,134.25686660,3516992.8774536
1692648000,2023-08-21 20:00:00,BTC/USD,26098,26156,26088,26110,135.33097326,3533491.7118186
1692644400,2023-08-21 19:00:00,BTC/USD,26030,26155,26030,26100,93.21792157,2432987.752977
1692640800,2023-08-21 18:00:00,BTC/USD,26056,26103,26024,26033,49.16132408,1279816.74977464
1692637200,2023-08-21 17:00:00,BTC/USD,26012,26068,26001,26051,15.91997520,414731.2739352
1692633600,2023-08-21 16:00:00,BTC/USD,25944,26040,25938,26016,92.10903014,2396308.52812224
1692630000,2023-08-21 15:00:00,BTC/USD,26110,26130,25828,25941,265.69699263,6892445.6858148305
1692626400,2023-08-21 14:00:00,BTC/USD,26134,26187,26058,26105,89.48031440,2335883.6074119997
1692622800,2023-08-21 13:00:00,BTC/USD,25996,26134,25980,26123,78.12118819,2040759.79908737
1692619200,2023-08-21 12:00:00,BTC/USD,26026,26074,25990,25999,60.70086777,1578161.86115223
1692615600,2023-08-21 11:00:00,BTC/USD,25936,26033,25924,26026,71.67679553,1865460.2804637803
1692612000,2023-08-21 10:00:00,BTC/USD,26017,26032,25884,25935,139.24978780,3611443.2465930004
1692608400,2023-08-21 09:00:00,BTC/USD,26046,26077,25995,26018,40.96764166,1065896.10070988
1692604800,2023-08-21 08:00:00,BTC/USD,26013,26056,25978,26044,31.86954740,830010.4924855999
1692601200,2023-08-21 07:00:00,BTC/USD,26025,26040,25996,26016,38.14431082,992362.39029312
1692597600,2023-08-21 06:00:00,BTC/USD,26100,26116,26020,26032,52.43248302,1364922.39797664
1692594000,2023-08-21 05:00:00,BTC/USD,26053,26174,26047,26095,69.01594954,1800971.2032462999
1692590400,2023-08-21 04:00:00,BTC/USD,26088,26088,26043,26055,12.20324515,317955.55238325003
1692586800,2023-08-21 03:00:00,BTC/USD,26094,26106,26068,26090,10.46562212,273048.08111080003
1692583200,2023-08-21 02:00:00,BTC/USD,26138,26158,26078,26094,30.24402238,789187.51998372
1692579600,2023-08-21 01:00:00,BTC/USD,26139,26165,26085,26121,30.78970837,804257.97233277
1692576000,2023-08-21 00:00:00,BTC/USD,26193,26194,26122,26139,13.23571544,345968.36588616
1692572400,2023-08-20 23:00:00,BTC/USD,26207,26209,26153,26192,10.70877720,280484.29242240003
1692568800,2023-08-20 22:00:00,BTC/USD,26181,26224,26181,26208,12.72712046,333552.37301568
1692565200,2023-08-20 21:00:00,BTC/USD,26235,26242,26149,26179,49.31763059,1291086.25121561
1692561600,2023-08-20 20:00:00,BTC/USD,26137,26297,26137,26228,58.32441780,1529732.8300584
1692558000,2023-08-20 19:00:00,BTC/USD,26118,26143,26109,26138,15.69163614,410147.98542732
1692554400,2023-08-20 18:00:00,BTC/USD,26126,26154,26111,26114,3.20851471,83787.15313694
1692550800,2023-08-20 17:00:00,BTC/USD,26051,26152,26032,26116,40.45566846,1056540.23750136
1692547200,2023-08-20 16:00:00,BTC/USD,26105,26123,26010,26057,45.62380680,1188819.5337876
1692543600,2023-08-20 15:00:00,BTC/USD,26066,26131,25979,26107,82.04992225,2142077.32018075
1692540000,2023-08-20 14:00:00,BTC/USD,26139,26148,26066,26066,29.54997639,770249.6845817401
1692536400,2023-08-20 13:00:00,BTC/USD,26185,26210,26132,26138,51.97634445,1358557.6912341
1692532800,2023-08-20 12:00:00,BTC/USD,26180,26193,26140,26180,20.17544418,528193.1286324
1692529200,2023-08-20 11:00:00,BTC/USD,26150,26188,26143,26179,29.31739053,767499.9666848701
1692525600,2023-08-20 10:00:00,BTC/USD,26139,26152,26117,26149,22.67997621,593058.69791529
1692522000,2023-08-20 09:00:00,BTC/USD,26108,26140,26094,26140,15.76266958,412036.1828212
1692518400,2023-08-20 08:00:00,BTC/USD,26088,26108,26057,26108,8.49672243,221832.42920244
1692514800,2023-08-20 07:00:00,BTC/USD,26063,26090,26060,26089,21.15548710,551925.5029519
1692511200,2023-08-20 06:00:00,BTC/USD,26089,26092,26049,26064,15.09302892,393384.70577088
1692507600,2023-08-20 05:00:00,BTC/USD,26121,26154,26068,26090,32.74235278,854247.9840301999
1692504000,2023-08-20 04:00:00,BTC/USD,26104,26130,26099,26122,4.48672941,117202.34564802
1692500400,2023-08-20 03:00:00,BTC/USD,26094,26131,26090,26104,17.43723927,455181.69390407996
1692496800,2023-08-20 02:00:00,BTC/USD,26067,26099,26048,26092,19.33342972,504447.84825424006
1692493200,2023-08-20 01:00:00,BTC/USD,26181,26200,26047,26071,59.05698481,1539674.65098151
1692489600,2023-08-20 00:00:00,BTC/USD,26097,26181,26079,26181,46.56176026,1219033.44536706
1692486000,2023-08-19 23:00:00,BTC/USD,26053,26115,26049,26097,39.93766160,1042253.1547752
1692482400,2023-08-19 22:00:00,BTC/USD,26076,26086,26048,26055,21.92654448,571296.1164264
1692478800,2023-08-19 21:00:00,BTC/USD,26058,26088,26048,26083,10.76158500,280694.421555
1692475200,2023-08-19 20:00:00,BTC/USD,26126,26154,26035,26056,22.75980588,593029.5020092799
1692471600,2023-08-19 19:00:00,BTC/USD,26125,26158,26098,26126,46.03627430,1202743.7023618
1692468000,2023-08-19 18:00:00,BTC/USD,26084,26135,26027,26125,30.00919135,783990.1240187499
1692464400,2023-08-19 17:00:00,BTC/USD,26230,26230,26074,26084,69.06757257,1801558.56291588
1692460800,2023-08-19 16:00:00,BTC/USD,26197,26264,26114,26245,58.93728530,1546809.0526985
1692457200,2023-08-19 15:00:00,BTC/USD,25974,26216,25955,26210,129.70105988,3399464.7794548
1692453600,2023-08-19 14:00:00,BTC/USD,25921,26035,25916,25975,48.25793599,1253499.88734025
1692450000,2023-08-19 13:00:00,BTC/USD,25909,25968,25906,25917,41.40438192,1073077.36622064
1692446400,2023-08-19 12:00:00,BTC/USD,25897,25917,25871,25909,36.63154296,949086.6465506399
1692442800,2023-08-19 11:00:00,BTC/USD,25906,25931,25890,25898,23.11339008,598590.5762918399
1692439200,2023-08-19 10:00:00,BTC/USD,25939,25946,25891,25906,24.22645696,627610.59400576
1692435600,2023-08-19 09:00:00,BTC/USD,25913,25952,25883,25939,33.25711956,862656.42426684
1692432000,2023-08-19 08:00:00,BTC/USD,25912,25987,25892,25927,56.78243830,1472198.2778041
1692428400,2023-08-19 07:00:00,BTC/USD,25832,25912,25798,25908,87.38560218,2263986.18127944
1692424800,2023-08-19 06:00:00,BTC/USD,25875,25913,25823,25826,61.58914950,1590601.374987
1692421200,2023-08-19 05:00:00,BTC/USD,25986,25989,25872,25884,25.32375045,655479.9566477999
1692417600,2023-08-19 04:00:00,BTC/USD,25958,26003,25916,25986,18.04442490,468902.4254514
1692414000,2023-08-19 03:00:00,BTC/USD,25997,25997,25920,25959,36.38911124,944624.93867916
1692410400,2023-08-19 02:00:00,BTC/USD,26010,26058,25994,25998,21.47179493,558223.72459014
1692406800,2023-08-19 01:00:00,BTC/USD,26089,26096,26011,26011,48.51689889,1261973.05702779
1692403200,2023-08-19 00:00:00,BTC/USD,26051,26141,26015,26093,29.81831769,778049.3634851701
1692399600,2023-08-18 23:00:00,BTC/USD,26067,26092,26005,26051,36.55159991,952205.72925541
1692396000,2023-08-18 22:00:00,BTC/USD,26051,26107,26035,26067,37.27945957,971763.67261119
1692392400,2023-08-18 21:00:00,BTC/USD,26071,26166,26053,26053,17.27780868,450138.74954004
1692388800,2023-08-18 20:00:00,BTC/USD,26045,26225,26028,26070,57.24146480,1492284.987336
1692385200,2023-08-18 19:00:00,BTC/USD,26105,26121,25975,26046,71.17835659,1853911.47574314
1692381600,2023-08-18 18:00:00,BTC/USD,25997,26289,25906,26110,156.02451841,4073800.1756851003
1692378000,2023-08-18 17:00:00,BTC/USD,25891,26090,25601,25997,415.59016625,10804097.552001249
1692374400,2023-08-18 16:00:00,BTC/USD,25974,26130,25767,25892,169.46148549,4387696.78230708
1692370800,2023-08-18 15:00:00,BTC/USD,25999,26231,25924,25970,292.91521206,7607008.057198199
1692367200,2023-08-18 14:00:00,BTC/USD,26236,26291,25975,25996,266.80949201,6935979.55429196
1692363600,2023-08-18 13:00:00,BTC/USD,26320,26367,26215,26221,143.62415137,3765968.87307277
1692360000,2023-08-18 12:00:00,BTC/USD,26480,26490,26312,26320,68.91505205,1813844.169956
1692356400,2023-08-18 11:00:00,BTC/USD,26439,26500,26378,26478,89.41557217,2367545.51991726
1692352800,2023-08-18 10:00:00,BTC/USD,26448,26457,26381,26439,46.08536395,1218450.93747405
1692349200,2023-08-18 09:00:00,BTC/USD,26581,26600,26422,26445,26.64583718,704649.1642251001
1692345600,2023-08-18 08:00:00,BTC/USD,26414,26589,26412,26586,68.67227146,1825721.00903556
1692342000,2023-08-18 07:00:00,BTC/USD,26499,26519,26413,26413,48.21794187,1273580.49861231
1692338400,2023-08-18 06:00:00,BTC/USD,26442,26604,26439,26502,226.27634538,5996775.70526076
1692334800,2023-08-18 05:00:00,BTC/USD,26263,26527,26261,26442,58.10973468,1536537.60440856
1692331200,2023-08-18 04:00:00,BTC/USD,26399,26436,26172,26261,174.65329249,4586570.114079891
1692327600,2023-08-18 03:00:00,BTC/USD,26480,26514,26320,26403,50.90373176,1344011.22965928
1692324000,2023-08-18 02:00:00,BTC/USD,26612,26680,26471,26484,37.26295898,986872.20562632
1692320400,2023-08-18 01:00:00,BTC/USD,26737,26758,26568,26618,26.25890153,698959.4409255399
1692316800,2023-08-18 00:00:00,BTC/USD,26632,26813,26595,26741,54.31751830,1452504.7568603002
1692313200,2023-08-17 23:00:00,BTC/USD,26800,26996,26466,26642,475.31002348,12663209.645554159
1692309600,2023-08-17 22:00:00,BTC/USD,26488,26904,26298,26788,775.78048927,20781607.74656476
1692306000,2023-08-17 21:00:00,BTC/USD,27643,27696,26266,26401,860.93437776,22729528.50724176
1692302400,2023-08-17 20:00:00,BTC/USD,27855,27885,27502,27644,175.70054033,4857065.73688252
1692298800,2023-08-17 19:00:00,BTC/USD,27847,27938,27823,27852,79.29309709,2208471.34015068
1692295200,2023-08-17 18:00:00,BTC/USD,27943,27993,27834,27836,30.98770743,862573.82402148
1692291600,2023-08-17 17:00:00,BTC/USD,27910,28005,27910,27948,73.46443695,2053184.0838786003
1692288000,2023-08-17 16:00:00,BTC/USD,27899,28051,27683,27894,558.16354426,15569413.90358844
1692284400,2023-08-17 15:00:00,BTC/USD,28348,28453,27820,27896,585.78302203,16341003.182548879
1692280800,2023-08-17 14:00:00,BTC/USD,28358,28414,28255,28349,123.62802363,3504730.84188687
1692277200,2023-08-17 13:00:00,BTC/USD,28462,28510,28345,28358,146.74602231,4161423.70066698
1692273600,2023-08-17 12:00:00,BTC/USD,28504,28533,28401,28463,138.74518924,3949104.32133812
1692270000,2023-08-17 11:00:00,BTC/USD,28505,28528,28454,28503,69.27614939,1974578.08606317
1692266400,2023-08-17 10:00:00,BTC/USD,28557,28570,28466,28507,88.85048427,2532860.75508489
1692262800,2023-08-17 09:00:00,BTC/USD,28519,28581,28487,28553,63.14144206,1802877.59513918
1692259200,2023-08-17 08:00:00,BTC/USD,28584,28598,28519,28520,28.53734848,813885.1786496
1692255600,2023-08-17 07:00:00,BTC/USD,28649,28649,28561,28582,93.05144679,2659596.45215178
1692252000,2023-08-17 06:00:00,BTC/USD,28640,28656,28619,28649,65.22215367,1868549.48049183
1692248400,2023-08-17 05:00:00,BTC/USD,28613,28640,28600,28639,34.79978164,996630.94638796
1692244800,2023-08-17 04:00:00,BTC/USD,28627,28667,28578,28615,8.92254026,255318.4895399
1692241200,2023-08-17 03:00:00,BTC/USD,28559,28660,28547,28625,22.93548408,656528.23179
1692237600,2023-08-17 02:00:00,BTC/USD,28605,28613,28544,28560,11.88251671,339364.67723760003
1692234000,2023-08-17 01:00:00,BTC/USD,28551,28605,28515,28605,29.21975257,835831.02226485
1692230400,2023-08-17 00:00:00,BTC/USD,28692,28757,28300,28552,409.18330067,11683001.60072984
1692226800,2023-08-16 23:00:00,BTC/USD,28875,28875,28693,28701,148.59655578,4264869.74744178
1692223200,2023-08-16 22:00:00,BTC/USD,28903,28943,28870,28876,18.75332476,541521.00576976
1692219600,2023-08-16 21:00:00,BTC/USD,28937,28937,28834,28900,94.49591354,2730931.901306
1692216000,2023-08-16 20:00:00,BTC/USD,29079,29106,28820,28938,329.19468066,9526235.66893908
1692212400,2023-08-16 19:00:00,BTC/USD,29138,29138,29075,29078,39.65852398,1153190.56029044
1692208800,2023-08-16 18:00:00,BTC/USD,29134,29204,29079,29137,47.29891148,1378148.38379276
1692205200,2023-08-16 17:00:00,BTC/USD,29047,29135,29012,29135,38.63885860,1125743.145311
1692201600,2023-08-16 16:00:00,BTC/USD,29074,29074,28918,29046,167.91000047,4877113.87365162
1692198000,2023-08-16 15:00:00,BTC/USD,29124,29149,29068,29075,66.67167101,1938478.83461575
1692194400,2023-08-16 14:00:00,BTC/USD,29050,29124,29021,29124,55.10385682,1604844.7260256798
1692190800,2023-08-16 13:00:00,BTC/USD,29125,29150,29044,29059,186.24010091,5411951.09234369
1692187200,2023-08-16 12:00:00,BTC/USD,29127,29170,29017,29123,220.03096874,6407961.90261502
1692183600,2023-08-16 11:00:00,BTC/USD,29167,29167,29116,29132,20.35214345,592898.6429854
1692180000,2023-08-16 10:00:00,BTC/USD,29131,29179,29130,29167,40.18080380,1171953.5044346
1692176400,2023-08-16 09:00:00,BTC/USD,29146,29147,29072,29131,79.63507656,2319849.41526936
1692172800,2023-08-16 08:00:00,BTC/USD,29162,29177,29128,29147,48.65522293,1418153.78274071
1692169200,2023-08-16 07:00:00,BTC/USD,29155,29178,29145,29160,29.30309590,854478.276444
1692165600,2023-08-16 06:00:00,BTC/USD,29115,29156,29082,29156,53.54731473,1561225.50826788
1692162000,2023-08-16 05:00:00,BTC/USD,29171,29172,29107,29108,25.36622111,738359.9640698801
1692158400,2023-08-16 04:00:00,BTC/USD,29191,29197,29170,29171,12.33984023,359965.47934933
1692154800,2023-08-16 03:00:00,BTC/USD,29215,29219,29187,29188,14.78451063,431530.29626843997
1692151200,2023-08-16 02:00:00,BTC/USD,29217,29223,29187,29216,8.20343778,239671.63818048
1692147600,2023-08-16 01:00:00,BTC/USD,29192,29215,29155,29212,27.21479180,794998.4980616
1692144000,2023-08-16 00:00:00,BTC/USD,29171,29224,29169,29192,25.90034572,756082.89225824
1692140400,2023-08-15 23:00:00,BTC/USD,29155,29189,29148,29172,22.26294660,649454.6782152
1692136800,2023-08-15 22:00:00,BTC/USD,29195,29206,29153,29158,22.69558801,661757.95519558
1692133200,2023-08-15 21:00:00,BTC/USD,29172,29205,29149,29198,36.01594168,1051593.4651726398
1692129600,2023-08-15 20:00:00,BTC/USD,29147,29194,29108,29170,76.44830357,2229997.0151369
1692126000,2023-08-15 19:00:00,BTC/USD,29292,29292,29060,29149,211.75258772,6172376.17945028
1692122400,2023-08-15 18:00:00,BTC/USD,29300,29317,29265,29290,12.07066643,353549.81973469997
1692118800,2023-08-15 17:00:00,BTC/USD,29244,29300,29238,29300,36.07282356,1056933.730308
1692115200,2023-08-15 16:00:00,BTC/USD,29288,29327,29226,29241,94.66284150,2768036.1483015
1692111600,2023-08-15 15:00:00,BTC/USD,29423,29455,29275,29292,101.00046245,2958505.5460854
1692108000,2023-08-15 14:00:00,BTC/USD,29331,29423,29301,29418,125.91582831,3704191.8372235796
1692104400,2023-08-15 13:00:00,BTC/USD,29329,29375,29324,29331,34.03028380,998142.2541378
1692100800,2023-08-15 12:00:00,BTC/USD,29328,29357,29321,29330,21.31356206,625126.7752198
1692097200,2023-08-15 11:00:00,BTC/USD,29367,29368,29320,29328,32.01918198,939058.56910944
1692093600,2023-08-15 10:00:00,BTC/USD,29382,29387,29355,29368,36.66227441,1076697.67487288
1692090000,2023-08-15 09:00:00,BTC/USD,29383,29410,29371,29381,52.47224602,1541687.06031362
1692086400,2023-08-15 08:00:00,BTC/USD,29372,29409,29360,29384,34.97747067,1027777.9981672801
1692082800,2023-08-15 07:00:00,BTC/USD,29338,29388,29315,29373,25.25281172,741750.83865156
1692079200,2023-08-15 06:00:00,BTC/USD,29327,29346,29315,29338,25.32227119,742904.79217222
1692075600,2023-08-15 05:00:00,BTC/USD,29342,29354,29326,29327,12.60560722,369684.64294094
1692072000,2023-08-15 04:00:00,BTC/USD,29362,29367,29339,29342,10.05634100,295073.15762199997
1692068400,2023-08-15 03:00:00,BTC/USD,29350,29367,29338,29364,9.21910140,270709.6935096
1692064800,2023-08-15 02:00:00,BTC/USD,29378,29388,29343,29344,10.28219742,301720.80109247996
1692061200,2023-08-15 01:00:00,BTC/USD,29408,29422,29352,29380,31.19709029,916570.5127202
1692057600,2023-08-15 00:00:00,BTC/USD,29408,29430,29375,29409,6.70201306,197099.50208153998
1692054000,2023-08-14 23:00:00,BTC/USD,29414,29422,29400,29408,14.73265890,433258.0329312
1692050400,2023-08-14 22:00:00,BTC/USD,29372,29446,29367,29414,129.69919129,3814972.0126040597
1692046800,2023-08-14 21:00:00,BTC/USD,29367,29377,29344,29368,16.92525934,497061.01629712
1692043200,2023-08-14 20:00:00,BTC/USD,29329,29370,29297,29369,47.31534403,1389604.33881707
1692039600,2023-08-14 19:00:00,BTC/USD,29289,29355,29287,29323,25.29457717,741712.88635591
1692036000,2023-08-14 18:00:00,BTC/USD,29454,29460,29229,29300,106.77163213,3128408.821409
1692032400,2023-08-14 17:00:00,BTC/USD,29630,29643,29451,29463,57.87533337,1705180.94708031
1692028800,2023-08-14 16:00:00,BTC/USD,29575,29659,29575,29619,48.18806362,1427282.25636078
1692025200,2023-08-14 15:00:00,BTC/USD,29499,29627,29443,29565,147.66048263,4365582.16895595
1692021600,2023-08-14 14:00:00,BTC/USD,29344,29548,29344,29498,110.58275448,3261970.09165104
1692018000,2023-08-14 13:00:00,BTC/USD,29341,29356,29296,29343,61.30880329,1798984.21493847
1692014400,2023-08-14 12:00:00,BTC/USD,29377,29377,29313,29341,28.99625753,850779.19218773
1692010800,2023-08-14 11:00:00,BTC/USD,29396,29396,29352,29379,28.03824862,823735.70620698
1692007200,2023-08-14 10:00:00,BTC/USD,29377,29405,29367,29395,25.40300546,746721.3454967
1692003600,2023-08-14 09:00:00,BTC/USD,29393,29397,29353,29375,39.50412295,1160433.6116562502
1692000000,2023-08-14 08:00:00,BTC/USD,29386,29454,29386,29392,47.81751631,1405452.43938352
1691996400,2023-08-14 07:00:00,BTC/USD,29385,29398,29354,29386,49.15045807,1444335.36084502
1691992800,2023-08-14 06:00:00,BTC/USD,29416,29430,29375,29382,13.06033802,383738.85170364
1691989200,2023-08-14 05:00:00,BTC/USD,29383,29416,29378,29416,22.97305453,675775.37205448
1691985600,2023-08-14 04:00:00,BTC/USD,29378,29408,29358,29381,15.04234612,441959.17135172
1691982000,2023-08-14 03:00:00,BTC/USD,29286,29386,29286,29363,27.14807232,797148.84753216
1691978400,2023-08-14 02:00:00,BTC/USD,29228,29317,29086,29272,136.73244914,4002432.25122608
1691974800,2023-08-14 01:00:00,BTC/USD,29238,29275,29190,29241,58.70929426,1716718.47345666
1691971200,2023-08-14 00:00:00,BTC/USD,29280,29300,29225,29239,22.17855352,648478.72637128
1691967600,2023-08-13 23:00:00,BTC/USD,29293,29314,29274,29284,40.44501861,1184391.92497524
1691964000,2023-08-13 22:00:00,BTC/USD,29348,29355,29254,29294,66.79592731,1956719.8946191398
1691960400,2023-08-13 21:00:00,BTC/USD,29399,29402,29346,29347,21.45678599,629692.29844853
1691956800,2023-08-13 20:00:00,BTC/USD,29422,29422,29395,29400,11.96591943,351798.031242
1691953200,2023-08-13 19:00:00,BTC/USD,29401,29443,29398,29422,10.31899669,303605.52061318
1691949600,2023-08-13 18:00:00,BTC/USD,29382,29405,29370,29399,8.56640899,251843.85789701
1691946000,2023-08-13 17:00:00,BTC/USD,29336,29391,29336,29380,24.00696348,705324.5870424
